,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.01,tensor(2.3932),tensor(0.8868),tensor(0.0525),tensor(2.8800),tensor(0.9264),tensor(0.0102)
0,0.01,tensor(2.4691),tensor(0.8964),tensor(0.0430),tensor(2.7909),tensor(0.9241),tensor(0.0254)
0,0.01,tensor(2.5014),tensor(0.9100),tensor(0.0286),tensor(2.9027),tensor(0.9345),tensor(0.0143)
0,0.01,tensor(2.4364),tensor(0.8918),tensor(0.0680),tensor(2.8245),tensor(0.9368),tensor(0.0754)
0,0.01,tensor(2.4682),tensor(0.9009),tensor(0.0559),tensor(2.7105),tensor(0.9205),tensor(0.0286)
0,0.01,tensor(2.5095),tensor(0.9023),tensor(0.0401),tensor(2.8655),tensor(0.9141),tensor(0.0065)
0,0.01,tensor(2.4314),tensor(0.9027),tensor(0.0374),tensor(2.7882),tensor(0.9150),tensor(0.0143)
0,0.01,tensor(2.4845),tensor(0.9073),tensor(0.0341),tensor(3.0759),tensor(0.9373),tensor(0.0109)
0,0.01,tensor(2.4332),tensor(0.8955),tensor(0.0507),tensor(2.7968),tensor(0.9355),tensor(0.0356)
0,0.01,tensor(2.5282),tensor(0.9105),tensor(0.0349),tensor(3.0177),tensor(0.9436),tensor(0.0164)
0,0.05,tensor(2.4205),tensor(0.8923),tensor(0.0517),tensor(2.4205),tensor(0.8923),tensor(0.0517)
0,0.05,tensor(2.4914),tensor(0.8977),tensor(0.0390),tensor(2.4914),tensor(0.8977),tensor(0.0390)
0,0.05,tensor(2.5268),tensor(0.9132),tensor(0.0224),tensor(2.5355),tensor(0.9132),tensor(0.0216)
0,0.05,tensor(2.4095),tensor(0.8905),tensor(0.0736),tensor(2.4095),tensor(0.8905),tensor(0.0736)
0,0.05,tensor(2.4886),tensor(0.9032),tensor(0.0504),tensor(2.4886),tensor(0.9032),tensor(0.0504)
0,0.05,tensor(2.4823),tensor(0.9055),tensor(0.0409),tensor(2.4823),tensor(0.9055),tensor(0.0409)
0,0.05,tensor(2.5068),tensor(0.9091),tensor(0.0352),tensor(2.5068),tensor(0.9091),tensor(0.0352)
0,0.05,tensor(2.4555),tensor(0.9068),tensor(0.0356),tensor(2.5214),tensor(0.9091),tensor(0.0277)
0,0.05,tensor(2.4827),tensor(0.9014),tensor(0.0461),tensor(2.4827),tensor(0.9014),tensor(0.0461)
0,0.05,tensor(2.5132),tensor(0.9036),tensor(0.0429),tensor(2.5132),tensor(0.9036),tensor(0.0429)
0,0.1,tensor(2.4168),tensor(0.8923),tensor(0.0387),tensor(2.4168),tensor(0.8923),tensor(0.0387)
0,0.1,tensor(2.4945),tensor(0.8936),tensor(0.0421),tensor(2.4945),tensor(0.8936),tensor(0.0421)
0,0.1,tensor(2.5191),tensor(0.9118),tensor(0.0240),tensor(2.5191),tensor(0.9118),tensor(0.0240)
0,0.1,tensor(2.4427),tensor(0.8950),tensor(0.0819),tensor(2.4427),tensor(0.8950),tensor(0.0819)
0,0.1,tensor(2.5041),tensor(0.9041),tensor(0.0423),tensor(2.5041),tensor(0.9041),tensor(0.0423)
0,0.1,tensor(2.4459),tensor(0.9041),tensor(0.0486),tensor(2.4459),tensor(0.9041),tensor(0.0486)
0,0.1,tensor(2.4791),tensor(0.9055),tensor(0.0369),tensor(2.4791),tensor(0.9055),tensor(0.0369)
0,0.1,tensor(2.5182),tensor(0.9059),tensor(0.0275),tensor(2.5182),tensor(0.9059),tensor(0.0275)
0,0.1,tensor(2.4227),tensor(0.8927),tensor(0.0403),tensor(2.4227),tensor(0.8927),tensor(0.0403)
0,0.1,tensor(2.5327),tensor(0.9150),tensor(0.0449),tensor(2.5327),tensor(0.9150),tensor(0.0449)
0,0.15,tensor(2.4236),tensor(0.8868),tensor(0.0466),tensor(2.4236),tensor(0.8868),tensor(0.0466)
0,0.15,tensor(2.4368),tensor(0.8973),tensor(0.0569),tensor(2.4368),tensor(0.8973),tensor(0.0569)
0,0.15,tensor(2.5145),tensor(0.9091),tensor(0.0411),tensor(2.5145),tensor(0.9091),tensor(0.0411)
0,0.15,tensor(2.4464),tensor(0.8932),tensor(0.0794),tensor(2.4464),tensor(0.8932),tensor(0.0794)
0,0.15,tensor(2.4636),tensor(0.9018),tensor(0.0504),tensor(2.4636),tensor(0.9018),tensor(0.0504)
0,0.15,tensor(2.5255),tensor(0.9145),tensor(0.0357),tensor(2.5255),tensor(0.9145),tensor(0.0357)
