,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.15,tensor(2.3027),tensor(0.8914),tensor(0.0519),tensor(2.3027),tensor(0.8914),tensor(0.0519)
0,0.15,tensor(2.3782),tensor(0.9141),tensor(0.0391),tensor(2.3782),tensor(0.9141),tensor(0.0391)
0,0.15,tensor(2.3268),tensor(0.8950),tensor(0.0770),tensor(2.3268),tensor(0.8950),tensor(0.0770)
0,0.15,tensor(2.3373),tensor(0.8991),tensor(0.0615),tensor(2.3373),tensor(0.8991),tensor(0.0615)
0,0.15,tensor(2.3964),tensor(0.9141),tensor(0.0402),tensor(2.3964),tensor(0.9141),tensor(0.0402)
0,0.15,tensor(2.2995),tensor(0.8955),tensor(0.0457),tensor(2.2995),tensor(0.8955),tensor(0.0457)
0,0.15,tensor(2.3586),tensor(0.9045),tensor(0.0536),tensor(2.3586),tensor(0.9045),tensor(0.0536)
0,0.15,tensor(2.3223),tensor(0.8982),tensor(0.0489),tensor(2.3223),tensor(0.8982),tensor(0.0489)
0,0.15,tensor(2.3627),tensor(0.9077),tensor(0.0470),tensor(2.3627),tensor(0.9077),tensor(0.0470)
0,0.2,tensor(2.3486),tensor(0.9050),tensor(0.0560),tensor(2.3486),tensor(0.9050),tensor(0.0560)
0,0.2,tensor(2.3027),tensor(0.8914),tensor(0.0519),tensor(2.3027),tensor(0.8914),tensor(0.0519)
0,0.2,tensor(2.3782),tensor(0.9141),tensor(0.0391),tensor(2.3782),tensor(0.9141),tensor(0.0391)
0,0.2,tensor(2.3268),tensor(0.8950),tensor(0.0770),tensor(2.3268),tensor(0.8950),tensor(0.0770)
0,0.2,tensor(2.3373),tensor(0.8991),tensor(0.0615),tensor(2.3373),tensor(0.8991),tensor(0.0615)
0,0.2,tensor(2.3964),tensor(0.9141),tensor(0.0402),tensor(2.3964),tensor(0.9141),tensor(0.0402)
0,0.2,tensor(2.2995),tensor(0.8955),tensor(0.0457),tensor(2.2995),tensor(0.8955),tensor(0.0457)
0,0.2,tensor(2.3586),tensor(0.9045),tensor(0.0536),tensor(2.3586),tensor(0.9045),tensor(0.0536)
0,0.2,tensor(2.3223),tensor(0.8982),tensor(0.0489),tensor(2.3223),tensor(0.8982),tensor(0.0489)
0,0.2,tensor(2.3627),tensor(0.9077),tensor(0.0470),tensor(2.3627),tensor(0.9077),tensor(0.0470)
