0,0.1,tensor(2.5573),tensor(0.8955),tensor(0.0907),tensor(2.8573),tensor(0.9455),tensor(0.0394)
0,0.1,tensor(2.5841),tensor(0.9005),tensor(0.2474),tensor(2.5841),tensor(0.9005),tensor(0.2474)
0,0.1,tensor(2.5864),tensor(0.9023),tensor(0.1027),tensor(2.6282),tensor(0.9091),tensor(0.1020)
0,0.1,tensor(2.6005),tensor(0.9045),tensor(0.1337),tensor(2.6214),tensor(0.9091),tensor(0.1295)
0,0.1,tensor(2.6000),tensor(0.9050),tensor(0.0956),tensor(2.7264),tensor(0.9241),tensor(0.0546)
0,0.1,tensor(2.6400),tensor(0.9159),tensor(0.0596),tensor(2.7314),tensor(0.9305),tensor(0.0393)
0,0.1,tensor(2.5650),tensor(0.8968),tensor(0.1479),tensor(2.6114),tensor(0.9045),tensor(0.1302)
0,0.1,tensor(2.5623),tensor(0.8959),tensor(0.0681),tensor(2.8377),tensor(0.9405),tensor(0.0440)
0,0.1,tensor(2.6023),tensor(0.9082),tensor(0.0836),tensor(2.6641),tensor(0.9173),tensor(0.0991)
0,0.1,tensor(2.6123),tensor(0.9077),tensor(0.0631),tensor(2.8336),tensor(0.9459),tensor(0.0494)
