0,0.1,tensor(2.9799),tensor(0.8997),tensor(0.0821),tensor(2.9799),tensor(0.8997),tensor(0.0821)
0,0.1,tensor(2.9815),tensor(0.8999),tensor(0.0659),tensor(2.9815),tensor(0.8999),tensor(0.0659)
0,0.1,tensor(2.9811),tensor(0.9002),tensor(0.0650),tensor(2.9811),tensor(0.9002),tensor(0.0650)
0,0.1,tensor(2.9792),tensor(0.8993),tensor(0.0699),tensor(2.9792),tensor(0.8993),tensor(0.0699)
0,0.1,tensor(2.9814),tensor(0.9000),tensor(0.0694),tensor(2.9814),tensor(0.9000),tensor(0.0694)
0,0.1,tensor(2.9820),tensor(0.9001),tensor(0.0877),tensor(2.9820),tensor(0.9001),tensor(0.0877)
0,0.1,tensor(2.9811),tensor(0.8997),tensor(0.0803),tensor(2.9811),tensor(0.8997),tensor(0.0803)
0,0.1,tensor(2.9854),tensor(0.9005),tensor(0.0767),tensor(2.9854),tensor(0.9005),tensor(0.0767)
0,0.1,tensor(2.9813),tensor(0.9000),tensor(0.0658),tensor(2.9813),tensor(0.9000),tensor(0.0658)
0,0.1,tensor(2.9837),tensor(0.9002),tensor(0.0693),tensor(2.9837),tensor(0.9002),tensor(0.0693)
0,0.05,tensor(2.9799),tensor(0.8997),tensor(0.0821),tensor(3.1659),tensor(0.9125),tensor(0.0650)
0,0.05,tensor(2.9815),tensor(0.8999),tensor(0.0659),tensor(3.2868),tensor(0.9159),tensor(0.0503)
0,0.05,tensor(2.9811),tensor(0.9002),tensor(0.0650),tensor(3.2359),tensor(0.9151),tensor(0.0540)
0,0.05,tensor(2.9792),tensor(0.8993),tensor(0.0699),tensor(3.2982),tensor(0.9156),tensor(0.0561)
0,0.05,tensor(2.9814),tensor(0.9000),tensor(0.0694),tensor(3.1710),tensor(0.9128),tensor(0.0592)
0,0.05,tensor(2.9820),tensor(0.9001),tensor(0.0877),tensor(3.1439),tensor(0.9113),tensor(0.0733)
0,0.05,tensor(2.9811),tensor(0.8997),tensor(0.0803),tensor(3.2042),tensor(0.9141),tensor(0.0642)
0,0.05,tensor(2.9854),tensor(0.9005),tensor(0.0767),tensor(3.1736),tensor(0.9133),tensor(0.0646)
0,0.05,tensor(2.9813),tensor(0.9000),tensor(0.0658),tensor(3.1310),tensor(0.9102),tensor(0.0570)
0,0.05,tensor(2.9837),tensor(0.9002),tensor(0.0693),tensor(3.1725),tensor(0.9131),tensor(0.0567)
0,0.15,tensor(2.9799),tensor(0.8997),tensor(0.0821),tensor(2.9799),tensor(0.8997),tensor(0.0821)
0,0.15,tensor(2.9815),tensor(0.8999),tensor(0.0659),tensor(2.9815),tensor(0.8999),tensor(0.0659)
0,0.15,tensor(2.9811),tensor(0.9002),tensor(0.0650),tensor(2.9811),tensor(0.9002),tensor(0.0650)
0,0.15,tensor(2.9792),tensor(0.8993),tensor(0.0699),tensor(2.9792),tensor(0.8993),tensor(0.0699)
0,0.15,tensor(2.9814),tensor(0.9000),tensor(0.0694),tensor(2.9814),tensor(0.9000),tensor(0.0694)
0,0.15,tensor(2.9820),tensor(0.9001),tensor(0.0877),tensor(2.9820),tensor(0.9001),tensor(0.0877)
0,0.15,tensor(2.9811),tensor(0.8997),tensor(0.0803),tensor(2.9811),tensor(0.8997),tensor(0.0803)
0,0.15,tensor(2.9854),tensor(0.9005),tensor(0.0767),tensor(2.9854),tensor(0.9005),tensor(0.0767)
0,0.15,tensor(2.9813),tensor(0.9000),tensor(0.0658),tensor(2.9813),tensor(0.9000),tensor(0.0658)
0,0.15,tensor(2.9837),tensor(0.9002),tensor(0.0693),tensor(2.9837),tensor(0.9002),tensor(0.0693)
0,0.2,tensor(2.9799),tensor(0.8997),tensor(0.0821),tensor(2.9799),tensor(0.8997),tensor(0.0821)
0,0.2,tensor(2.9815),tensor(0.8999),tensor(0.0659),tensor(2.9815),tensor(0.8999),tensor(0.0659)
0,0.2,tensor(2.9811),tensor(0.9002),tensor(0.0650),tensor(2.9811),tensor(0.9002),tensor(0.0650)
0,0.2,tensor(2.9792),tensor(0.8993),tensor(0.0699),tensor(2.9792),tensor(0.8993),tensor(0.0699)
0,0.2,tensor(2.9814),tensor(0.9000),tensor(0.0694),tensor(2.9814),tensor(0.9000),tensor(0.0694)
0,0.2,tensor(2.9820),tensor(0.9001),tensor(0.0877),tensor(2.9820),tensor(0.9001),tensor(0.0877)
0,0.2,tensor(2.9811),tensor(0.8997),tensor(0.0803),tensor(2.9811),tensor(0.8997),tensor(0.0803)
0,0.2,tensor(2.9854),tensor(0.9005),tensor(0.0767),tensor(2.9854),tensor(0.9005),tensor(0.0767)
0,0.2,tensor(2.9813),tensor(0.9000),tensor(0.0658),tensor(2.9813),tensor(0.9000),tensor(0.0658)
0,0.2,tensor(2.9837),tensor(0.9002),tensor(0.0693),tensor(2.9837),tensor(0.9002),tensor(0.0693)
0,0.01,tensor(2.9799),tensor(0.8997),tensor(0.0821),tensor(3.6576),tensor(0.9219),tensor(0.0535)
0,0.01,tensor(2.9815),tensor(0.8999),tensor(0.0659),tensor(3.6868),tensor(0.9223),tensor(0.0472)
0,0.01,tensor(2.9811),tensor(0.9002),tensor(0.0650),tensor(3.7265),tensor(0.9230),tensor(0.0480)
0,0.01,tensor(2.9792),tensor(0.8993),tensor(0.0699),tensor(3.7250),tensor(0.9220),tensor(0.0543)
0,0.01,tensor(2.9814),tensor(0.9000),tensor(0.0694),tensor(3.7130),tensor(0.9223),tensor(0.0457)
