0,0.05,tensor(2.4432),tensor(0.8895),tensor(0.1252),tensor(3.9100),tensor(0.9905),tensor(0.0861)
0,0.05,tensor(2.4518),tensor(0.8991),tensor(0.1416),tensor(3.9159),tensor(0.9950),tensor(0.0861)
0,0.05,tensor(2.4368),tensor(0.8918),tensor(0.0973),tensor(3.8891),tensor(0.9891),tensor(0.0861)
0,0.05,tensor(2.5218),tensor(0.9041),tensor(0.1189),tensor(3.9095),tensor(0.9936),tensor(0.0861)
0,0.05,tensor(2.6177),tensor(0.9141),tensor(0.1120),tensor(3.8882),tensor(0.9923),tensor(0.0861)
0,0.05,tensor(2.5200),tensor(0.8973),tensor(0.1119),tensor(3.8182),tensor(0.9827),tensor(0.0861)
0,0.05,tensor(2.6009),tensor(0.9077),tensor(0.1118),tensor(3.9000),tensor(0.9950),tensor(0.0861)
0,0.05,tensor(2.5136),tensor(0.8964),tensor(0.1145),tensor(3.9045),tensor(0.9955),tensor(0.0861)
0,0.05,tensor(2.5918),tensor(0.9068),tensor(0.1380),tensor(3.9373),tensor(0.9973),tensor(0.0861)
0,0.05,tensor(2.6732),tensor(0.9195),tensor(0.1158),tensor(3.8473),tensor(0.9882),tensor(0.0861)
0,0.1,tensor(2.5318),tensor(0.8959),tensor(0.1039),tensor(3.5645),tensor(0.9659),tensor(0.0834)
0,0.1,tensor(2.6577),tensor(0.9205),tensor(0.0985),tensor(3.6250),tensor(0.9759),tensor(0.0876)
0,0.1,tensor(2.5532),tensor(0.9059),tensor(0.1216),tensor(3.5614),tensor(0.9677),tensor(0.0872)
0,0.1,tensor(2.5123),tensor(0.8936),tensor(0.1329),tensor(3.5155),tensor(0.9632),tensor(0.0857)
0,0.1,tensor(2.6395),tensor(0.9155),tensor(0.1016),tensor(3.5395),tensor(0.9736),tensor(0.0858)
0,0.1,tensor(2.5391),tensor(0.8968),tensor(0.0990),tensor(3.5814),tensor(0.9668),tensor(0.0859)
