0,0.05,tensor(2.3482),tensor(0.8973),tensor(0.1542),tensor(3.8941),tensor(0.9986),tensor(0.0333)
0,0.05,tensor(2.4391),tensor(0.9082),tensor(0.1651),tensor(3.6218),tensor(0.9918),tensor(0.0640)
0,0.05,tensor(2.4159),tensor(0.8945),tensor(0.1947),tensor(3.7336),tensor(0.9959),tensor(0.0581)
0,0.05,tensor(2.3668),tensor(0.9009),tensor(0.1754),tensor(3.5459),tensor(0.9941),tensor(0.0867)
0,0.05,tensor(2.4409),tensor(0.9186),tensor(0.1527),tensor(3.8868),tensor(0.9986),tensor(0.0517)
0,0.05,tensor(2.3414),tensor(0.8918),tensor(0.1758),tensor(3.9605),tensor(0.9995),tensor(0.0229)
0,0.05,tensor(2.3964),tensor(0.9050),tensor(0.1600),tensor(3.7432),tensor(0.9991),tensor(0.0831)
0,0.05,tensor(2.4709),tensor(0.9195),tensor(0.1308),tensor(3.9068),tensor(0.9982),tensor(0.0431)
0,0.05,tensor(2.4414),tensor(0.9118),tensor(0.1621),tensor(3.8300),tensor(0.9991),tensor(0.0336)
0,0.05,tensor(2.4223),tensor(0.9082),tensor(0.1472),tensor(3.7468),tensor(0.9959),tensor(0.0734)
0,0.1,tensor(2.3736),tensor(0.9023),tensor(0.1315),tensor(3.4127),tensor(0.9882),tensor(0.1027)
0,0.1,tensor(2.4373),tensor(0.9091),tensor(0.2155),tensor(3.3836),tensor(0.9873),tensor(0.1307)
0,0.1,tensor(2.3868),tensor(0.8941),tensor(0.1912),tensor(3.3064),tensor(0.9836),tensor(0.1360)
0,0.1,tensor(2.3691),tensor(0.8973),tensor(0.1987),tensor(3.2755),tensor(0.9841),tensor(0.1507)
0,0.1,tensor(2.4205),tensor(0.9105),tensor(0.1716),tensor(3.4132),tensor(0.9918),tensor(0.0832)
0,0.1,tensor(2.3650),tensor(0.8950),tensor(0.1636),tensor(3.3595),tensor(0.9841),tensor(0.1187)
0,0.1,tensor(2.3468),tensor(0.8950),tensor(0.2778),tensor(3.5355),tensor(0.9927),tensor(0.0985)
0,0.1,tensor(2.4145),tensor(0.9095),tensor(0.1515),tensor(3.3882),tensor(0.9895),tensor(0.1227)
0,0.1,tensor(2.4150),tensor(0.9109),tensor(0.1736),tensor(3.5777),tensor(0.9936),tensor(0.0428)
0,0.1,tensor(2.4027),tensor(0.9095),tensor(0.2468),tensor(3.3850),tensor(0.9855),tensor(0.1160)
0,0.15,tensor(2.3945),tensor(0.8995),tensor(0.1409),tensor(2.7323),tensor(0.9341),tensor(0.1693)
0,0.15,tensor(2.4232),tensor(0.9041),tensor(0.1480),tensor(3.1936),tensor(0.9777),tensor(0.1200)
0,0.15,tensor(2.3255),tensor(0.8818),tensor(0.1558),tensor(2.3255),tensor(0.8818),tensor(0.1558)
0,0.15,tensor(2.3855),tensor(0.9009),tensor(0.1747),tensor(2.6750),tensor(0.9377),tensor(0.2013)
0,0.15,tensor(2.4182),tensor(0.9077),tensor(0.1473),tensor(3.2395),tensor(0.9836),tensor(0.1312)
0,0.15,tensor(2.3895),tensor(0.8959),tensor(0.1738),tensor(2.4041),tensor(0.8964),tensor(0.1754)
0,0.15,tensor(2.4095),tensor(0.8991),tensor(0.1443),tensor(3.1091),tensor(0.9705),tensor(0.1347)
0,0.15,tensor(2.4032),tensor(0.9032),tensor(0.1307),tensor(3.2568),tensor(0.9818),tensor(0.1322)
0,0.15,tensor(2.4650),tensor(0.9155),tensor(0.1197),tensor(3.1650),tensor(0.9841),tensor(0.1160)
0,0.15,tensor(2.4205),tensor(0.9127),tensor(0.1707),tensor(2.4205),tensor(0.9127),tensor(0.1707)
0,0.2,tensor(2.3741),tensor(0.9018),tensor(0.1470),tensor(2.4877),tensor(0.9150),tensor(0.1480)
0,0.2,tensor(2.4636),tensor(0.9068),tensor(0.1453),tensor(2.4636),tensor(0.9068),tensor(0.1453)
0,0.2,tensor(2.3291),tensor(0.8845),tensor(0.1636),tensor(2.3291),tensor(0.8845),tensor(0.1636)
0,0.2,tensor(2.3777),tensor(0.8941),tensor(0.1723),tensor(2.3777),tensor(0.8941),tensor(0.1723)
0,0.2,tensor(2.4545),tensor(0.9109),tensor(0.1697),tensor(2.4545),tensor(0.9109),tensor(0.1697)
0,0.2,tensor(2.3773),tensor(0.8964),tensor(0.1691),tensor(2.3773),tensor(0.8964),tensor(0.1691)
0,0.2,tensor(2.3559),tensor(0.8995),tensor(0.1919),tensor(2.6495),tensor(0.9314),tensor(0.1640)
0,0.2,tensor(2.4314),tensor(0.9095),tensor(0.1229),tensor(2.4314),tensor(0.9095),tensor(0.1229)
0,0.2,tensor(2.4723),tensor(0.9073),tensor(0.1540),tensor(2.4723),tensor(0.9073),tensor(0.1540)
0,0.2,tensor(2.4577),tensor(0.9127),tensor(0.1660),tensor(2.4577),tensor(0.9127),tensor(0.1660)
0,0.01,tensor(2.3482),tensor(0.8973),tensor(0.1542),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4391),tensor(0.9082),tensor(0.1651),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4159),tensor(0.8945),tensor(0.1947),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.3668),tensor(0.9009),tensor(0.1754),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4409),tensor(0.9186),tensor(0.1527),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.3414),tensor(0.8918),tensor(0.1758),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.3964),tensor(0.9050),tensor(0.1600),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4709),tensor(0.9195),tensor(0.1308),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4414),tensor(0.9118),tensor(0.1621),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.4223),tensor(0.9082),tensor(0.1472),tensor(4.),tensor(1.),tensor(0.)
